,HIGH.gnomad_001,HIGH.gnomad_001_01,HIGH.gnomad_01_1,MODERATE.gnomad_001,MODERATE.gnomad_001_01,MODERATE.gnomad_01_1,LOW.gnomad_001,LOW.gnomad_001_01,LOW.gnomad_01_1,MODIFIER.gnomad_001,MODIFIER.gnomad_001_01,MODIFIER.gnomad_01_1
DAB2,0,0,0,1,3,12,1,0,0,0,0,0
DACH1,0,0,0,0,1,5,1,1,16,0,0,0
DAD1,0,0,0,0,0,1,0,0,1,0,0,0
DAG1,0,0,0,1,0,2,2,0,4,0,0,0
DAO,0,0,0,0,1,1,1,0,10,0,0,2
DAPK1,0,0,0,3,1,16,5,2,11,1,0,1
DAPK3,0,0,0,0,2,2,2,3,9,0,0,0
DBF4B,0,0,0,0,2,1,0,1,1,0,0,0
DBH,0,0,0,0,2,14,1,2,2,1,0,0
DBI,0,0,0,0,0,0,0,1,6,0,0,0
DBT,0,0,0,1,0,10,1,1,2,0,2,0
DCAF11,0,0,0,0,0,6,0,1,0,0,0,0
DCAF13,0,0,0,2,1,7,0,0,2,0,0,3
DCAF17,0,0,0,0,7,2,1,0,0,3,7,18
DCAF4,0,0,0,1,0,4,0,0,11,0,0,0
DCBLD2,0,0,0,1,1,24,1,1,1,0,0,1
DCC,0,0,0,3,1,15,2,2,3,0,2,0
DCDC2,0,0,0,0,1,0,0,0,1,0,0,0
DCHS1,0,0,0,4,13,44,2,5,9,0,0,0
DCLK1,0,0,0,0,0,0,1,1,0,1,0,0
DCN,0,0,0,2,0,1,0,0,4,0,0,0
DCP1B,0,0,0,1,1,1,0,0,9,0,0,0
DCPS,0,0,0,0,1,2,2,0,0,0,0,0
DCTD,0,0,0,1,1,0,1,0,0,0,0,0
DCTN1,0,0,0,1,0,2,1,3,13,0,0,10
DDAH1,0,0,0,0,0,0,0,0,0,0,0,0
DDB1,0,0,0,0,1,0,2,0,5,0,0,1
DDB2,0,0,0,1,2,5,2,2,2,0,0,0
DDC,0,0,0,1,0,15,1,0,0,1,0,1
DDHD1,0,0,0,1,1,0,1,0,15,0,0,4
DDHD2,0,0,0,1,1,2,0,1,1,0,0,0
DDOST,0,0,0,1,0,1,1,1,1,0,0,0
DDR1,0,0,0,0,0,0,0,1,10,1,0,0
DDR2,0,0,0,1,0,0,0,3,19,0,0,0
DDRGK1,0,0,0,1,4,0,0,0,3,0,0,0
DDX10,0,0,0,0,1,11,1,0,12,0,0,0
DDX11,0,0,0,2,7,16,53,2,12,0,0,3
DDX20,0,0,0,3,2,4,2,1,6,0,0,0
DDX25,0,0,0,2,0,10,0,0,1,0,0,0
DDX39B,0,0,0,0,0,0,1,1,2,5,0,14
DDX47,0,0,0,0,0,0,1,2,0,0,0,0
DDX5,0,0,0,1,0,0,0,6,0,0,0,0
DDX58,0,0,0,3,1,0,2,0,4,0,0,0
DDX59,0,0,0,0,0,11,0,2,0,0,0,0
DEAF1,0,0,0,0,6,3,0,2,0,0,0,0
DECR1,0,0,0,0,1,0,1,0,9,0,0,0
DEF6,0,0,0,0,0,0,0,1,3,0,1,0
DEFB1,0,0,0,1,0,1,0,0,8,0,0,0
DEFB126,0,0,0,0,0,0,0,1,0,1,1,0
DEFB4A,0,0,0,0,0,0,0,0,2,0,0,0
DEK,0,0,0,0,0,0,1,6,2,0,0,0
DENND1A,0,0,0,2,2,0,1,0,3,0,0,9
DENND5A,0,0,0,2,1,4,1,1,3,0,0,0
DEPDC5,0,0,0,5,2,3,0,0,12,0,0,0
DES,0,0,0,1,3,2,0,2,0,0,0,1
DFNA5,0,0,0,0,2,0,2,1,2,2,19,1
DFNB59,0,0,0,1,1,0,1,0,0,0,0,0
DGAT1,0,0,0,1,0,0,1,0,20,0,0,1
DGCR14,0,0,0,0,1,0,0,0,1,0,1,8
DGCR2,0,0,0,2,7,7,2,0,3,0,0,3
DGCR6,0,0,0,1,1,13,1,0,0,0,0,0
DGCR8,0,0,0,1,2,2,1,1,3,0,2,0
DGKD,0,0,0,0,0,1,1,3,12,0,1,1
DGKE,0,0,0,0,0,3,0,1,6,0,0,0
DHCR24,0,0,0,0,0,1,0,1,6,0,0,0
DHDDS,0,0,0,0,0,1,0,2,0,0,0,0
DHODH,0,0,0,1,5,1,1,0,4,0,0,0
DHX16,0,0,0,2,4,0,0,2,1,0,0,0
DHX36,0,0,0,3,0,0,0,1,1,1,0,1
DHX37,0,0,0,2,5,19,2,3,3,0,2,12
DIAPH3,0,0,0,1,3,27,0,0,15,0,0,0
DICER1,0,0,0,1,5,8,1,2,18,0,1,6
DIO1,0,0,0,0,0,2,1,0,0,0,0,0
DIP2A,0,0,0,6,1,5,1,1,3,0,3,5
DIP2B,0,0,0,1,1,2,0,0,1,0,0,0
DIP2C,0,0,0,1,2,2,3,5,19,1,0,2
DIS3L2,0,0,0,0,1,35,1,3,3,0,0,12
DISC1,0,0,0,2,5,7,4,2,0,0,2,1
DISP1,0,0,0,2,1,6,1,6,0,0,0,0
DKC1,0,0,0,0,5,0,3,5,0,0,0,5
DKK4,0,0,0,0,0,0,1,0,0,0,0,0
DLAT,0,0,0,2,0,2,0,0,2,0,0,0
DLC1,0,0,0,3,3,15,1,0,7,0,0,0
DLG1,0,0,0,2,1,3,1,1,0,0,0,16
DLG2,0,0,0,1,1,1,0,0,12,0,0,1
DLG3,0,0,0,0,2,9,0,0,1,0,0,3
DLG4,0,0,0,0,0,1,0,0,5,0,0,1
DLG5,0,0,0,7,7,5,4,4,29,0,1,1
DLGAP2,0,0,0,3,10,9,1,6,17,0,0,0
DLGAP3,0,0,0,1,77,4,1,3,2,0,0,0
DLL1,0,0,0,1,1,0,0,4,13,0,0,4
DLL3,0,0,0,0,4,1,0,2,2,0,0,0
DLL4,0,0,0,0,1,5,1,4,1,1,0,0
DLX3,0,0,0,1,0,4,0,0,0,0,0,0
DMBX1,0,0,0,3,0,7,1,2,0,1,0,0
DMC1,0,0,0,0,0,0,0,3,1,0,0,0
DMD,0,0,0,7,5,7,1,6,17,0,1,5
DMP1,0,0,0,1,0,2,0,0,10,0,0,0
DMPK,0,0,0,3,4,1,1,4,1,0,2,0
DMRT1,0,0,0,1,0,0,0,1,6,0,0,0
DMXL2,0,0,0,2,9,4,8,11,9,0,0,0
DNAAF2,0,0,0,1,1,34,4,1,0,0,0,0
DNAAF3,0,0,0,1,5,6,1,5,0,0,0,2
DNAAF5,0,0,0,1,2,8,1,1,7,0,0,0
DNAH5,0,0,0,8,16,42,2,5,13,0,0,1
DNAI2,0,0,0,0,0,3,1,2,0,0,0,0
DNAJA4,0,0,0,0,0,0,0,0,1,0,0,0
DNAJB6,0,0,0,3,6,0,0,0,1,0,0,0
DNAJC13,0,0,0,1,1,10,2,6,5,0,0,0
DNAJC3,0,0,0,0,0,0,2,0,10,0,0,0
DNAJC6,0,0,0,2,2,1,1,1,0,0,0,1
DNAL1,0,0,0,0,0,1,1,0,0,0,0,0
DNASE2,0,0,0,0,0,1,0,4,0,2,0,0
DND1,0,0,0,1,0,3,0,1,21,1,0,0
DNM1,0,0,0,1,0,0,0,0,14,1,1,0
DNM1L,0,0,0,0,0,2,2,0,2,0,1,0
DNM2,0,0,0,10,5,0,0,4,10,0,0,1
DNMT1,0,0,0,3,1,2,2,2,4,2,0,9
DNMT3A,0,0,0,0,1,0,1,0,1,0,0,1
DNMT3B,0,0,0,2,1,4,1,6,1,0,0,0
DNTT,0,0,0,0,1,2,0,0,13,0,0,0
DOC2A,0,0,0,0,2,4,1,1,1,0,0,0
DOCK3,0,0,0,1,3,5,1,2,17,0,3,0
DOCK4,0,0,0,5,2,20,1,2,4,0,0,3
DOCK8,0,0,0,5,2,10,2,5,14,1,0,1
DOCK9,0,0,0,3,2,7,3,3,19,0,2,0
DOK2,0,0,0,0,0,2,0,0,7,0,0,0
DOK5,0,0,0,0,0,0,0,0,1,0,0,0
DOLK,0,0,0,1,0,6,1,0,6,0,0,0
DOLPP1,0,0,0,1,0,0,2,1,0,0,0,0
DOT1L,0,0,0,4,1,6,1,4,2,0,0,0
DPAGT1,0,0,0,1,1,0,0,1,9,0,0,0
DPH1,0,0,0,0,0,5,0,1,5,1,1,0
DPM1,0,0,0,0,0,2,1,0,0,0,0,1
DPM2,0,0,0,0,0,0,1,0,0,0,0,0
DPM3,0,0,0,0,0,0,0,0,1,0,0,0
DPP10,0,0,0,2,0,11,1,0,12,0,0,0
DPP3,0,0,0,1,3,2,3,0,11,0,0,0
DPP4,0,0,0,0,0,1,0,0,1,0,0,0
DPP6,0,0,0,0,2,1,2,3,7,0,0,2
DPY19L2,0,0,0,3,0,2,1,0,0,0,2,1
DPYD,0,0,0,2,1,3,7,0,0,0,0,0
DPYS,0,0,0,2,1,1,0,2,0,0,0,7
DPYSL2,0,0,0,0,4,0,2,3,18,0,0,2
DRC1,0,0,0,2,5,19,0,2,1,0,0,2
DRD2,0,0,0,0,0,0,0,4,2,0,0,0
DRD3,0,0,0,0,2,0,2,1,0,0,0,2
DRD4,0,0,0,0,3,3,2,1,4,1,0,1
DROSHA,0,0,0,0,0,15,0,1,2,0,1,3
DRP2,0,0,0,1,2,4,0,0,3,0,0,0
DSC2,0,0,0,1,1,13,0,2,0,0,0,0
DSC3,0,0,0,0,3,6,1,0,3,0,0,1
DSCAM,0,0,0,0,9,1,3,3,16,0,0,5
DSE,0,0,0,1,1,0,2,0,5,0,0,0
DSG1,0,0,0,1,8,13,0,4,11,0,0,0
DSG3,0,0,0,1,1,4,0,1,5,0,0,0
DSG4,0,0,0,1,1,37,0,1,1,1,0,0
DSP,0,0,0,9,7,9,2,2,13,0,0,1
DSPP,0,0,0,0,0,4,0,0,1,0,0,0
DST,0,0,0,7,11,24,2,5,26,6,5,36
DTHD1,0,0,0,0,0,1,0,0,4,0,0,0
DTNA,0,0,0,3,1,4,2,5,17,0,0,0
DTNB,0,0,0,0,2,6,2,0,3,0,1,0
DTNBP1,0,0,0,0,1,0,0,0,13,1,0,13
DUSP23,0,0,0,0,1,7,0,0,2,0,0,0
DUSP3,0,0,0,0,0,0,0,0,17,0,0,0
DVL1,0,0,0,1,4,5,2,1,3,0,0,3
DVL2,0,0,0,0,2,4,0,2,0,0,0,0
DYM,0,0,0,1,0,2,2,0,6,0,0,1
DYNC1H1,0,0,0,2,2,8,3,1,15,2,1,2
DYNC1I1,0,0,0,1,3,0,1,5,0,0,0,0
DYNC2H1,0,0,0,5,19,17,5,4,6,0,3,3
DYRK1A,0,0,0,0,0,0,0,2,0,0,1,0
DYRK1B,0,0,0,2,1,2,2,1,5,0,0,0
E2F1,0,0,0,1,1,6,3,1,4,0,0,0
EARS2,0,0,0,0,0,6,0,0,1,0,0,0
EBF4,0,0,0,1,0,0,1,0,6,0,0,0
ECE1,0,0,0,1,3,1,0,0,0,1,0,2
ECE2,0,0,0,0,0,0,0,0,1,0,0,0
ECEL1,0,0,0,1,1,5,2,0,8,0,0,0
ECI1,0,0,0,3,2,3,3,0,0,0,0,0
ECSIT,0,0,0,0,2,1,0,2,4,0,4,0
EDA2R,0,0,0,0,0,0,0,0,12,0,0,0
EDAR,0,0,0,0,2,0,0,7,1,0,0,0
EDARADD,0,0,0,0,0,0,0,1,0,0,0,1
EDN1,0,0,0,1,0,9,0,4,0,0,0,0
EDN2,0,0,0,0,0,1,0,0,2,0,0,1
EDNRA,0,0,0,1,0,0,0,0,2,0,0,2
EDNRB,0,0,0,4,0,11,0,0,5,0,0,1
EDRF1,0,0,0,4,1,0,1,2,0,0,0,0
EEF1A2,0,0,0,0,0,0,0,1,1,0,0,0
EEF1AKMT4-ECE2,0,0,0,0,3,2,0,0,7,4,0,0
EEF1B2,0,0,0,1,3,0,0,1,0,0,0,0
EEF2,0,0,0,0,2,0,0,6,14,0,3,1
EFCAB13,0,0,0,0,0,0,1,0,3,0,0,0
EFEMP2,0,0,0,1,0,8,1,2,2,1,0,2
EFHC2,0,0,0,7,0,3,0,0,7,0,0,0
EFNB1,0,0,0,0,0,0,2,0,0,0,0,0
EFR3A,0,0,0,2,1,4,1,0,0,0,1,1
EFTUD2,0,0,0,2,0,0,1,0,1,0,1,0
EGF,0,0,0,0,1,9,1,0,41,0,0,2
EGFR,0,0,0,1,0,2,0,9,2,0,0,0
EGLN1,0,0,0,7,1,2,1,0,6,0,0,0
EGR2,0,0,0,1,1,1,0,0,1,0,0,0
EGR3,0,0,0,0,0,0,0,0,2,0,0,0
EHBP1,0,0,0,0,2,27,0,0,15,0,0,0
EHD2,0,0,0,1,0,5,0,0,18,0,0,1
EHMT1,0,0,0,2,1,3,1,9,9,1,0,1
EHMT2,0,0,0,2,5,1,2,0,15,0,0,1
EIF2AK3,0,0,0,2,1,6,0,1,0,0,0,0
EIF2B1,0,0,0,1,0,0,1,1,3,0,0,0
EIF2B3,0,0,0,1,3,6,1,2,2,0,0,1
EIF2B4,0,0,0,1,2,1,2,0,0,2,1,0
EIF2B5,0,0,0,0,1,0,0,0,2,0,0,0
EIF2D,0,0,0,2,0,4,0,0,1,0,0,0
EIF2S3,0,0,0,0,0,0,2,0,0,0,0,0
EIF4A3,0,0,0,0,0,0,0,1,1,0,0,0
EIF4B,0,0,0,7,0,3,0,2,5,0,0,0
EIF4E,0,0,0,1,0,0,0,2,0,0,0,2
EIF4G1,0,0,0,3,2,7,1,0,2,1,0,1
EIF4H,0,0,0,1,0,0,0,0,1,0,0,0
ELANE,0,0,0,0,0,0,0,0,4,0,0,0
ELAVL2,0,0,0,1,0,0,0,1,0,0,0,0
ELK3,0,0,0,0,1,4,0,0,14,0,0,1
ELMOD2,0,0,0,0,0,3,0,1,0,0,0,0
ELMOD3,0,0,0,1,1,0,0,2,2,0,0,0
ELN,0,0,0,2,6,10,0,1,4,0,0,1
ELOA,0,0,0,0,1,5,0,7,0,0,1,0
ELOB,0,0,0,0,0,0,1,1,0,0,0,0
ELOVL4,0,0,0,1,0,0,1,0,0,0,0,0
ELP2,0,0,0,0,0,37,2,1,14,0,0,1
ELP4,0,0,0,0,1,6,3,1,2,0,0,0
EMC1,0,0,0,3,2,0,2,0,8,0,0,0
EML1,0,0,0,1,0,0,1,1,1,0,0,7
EML4,0,0,0,1,0,2,1,2,3,0,0,0
EMX1,0,0,0,0,1,0,0,1,7,0,0,0
EMX2,0,0,0,0,0,1,0,0,4,0,0,0
EN2,0,0,0,0,0,0,0,0,13,0,0,0
ENDOV,0,0,0,1,0,0,0,2,0,0,0,0
ENG,0,0,0,0,1,5,1,0,6,0,0,0
ENO1,0,0,0,1,0,12,1,0,8,0,2,1
ENO3,0,0,0,0,0,0,0,2,2,0,1,2
ENOX1,0,0,0,3,5,0,2,0,3,0,0,0
ENTPD1,0,0,0,0,2,0,1,0,1,0,0,0
EOGT,0,0,0,2,0,0,2,3,0,0,0,0
EP300,0,0,0,3,4,33,4,3,36,0,2,2
EPAS1,0,0,0,0,6,4,4,3,10,0,0,0
EPB41,0,0,0,0,4,12,1,1,0,0,0,0
EPB41L1,0,0,0,3,0,16,0,3,2,0,0,0
EPB41L2,0,0,0,2,3,22,1,0,1,0,0,0
EPB41L4A,0,0,0,1,0,13,0,0,10,0,0,0
EPB42,0,0,0,0,0,13,2,0,1,0,0,0
EPC2,0,0,0,1,1,0,0,6,0,0,0,0
EPCAM,0,0,0,0,0,3,0,1,0,0,0,0
EPG5,0,0,0,2,2,36,3,5,14,0,0,0
EPHA2,0,0,0,5,8,10,1,3,15,0,0,0
EPHA3,0,0,0,1,9,10,1,5,7,1,0,0
EPHA4,0,0,0,0,1,0,0,1,0,0,0,0
EPHA5,0,0,0,0,0,2,1,0,4,0,0,0
EPHA6,0,0,0,1,0,7,0,1,11,0,0,0
EPHA7,0,0,0,1,3,2,0,0,9,0,0,0
EPHB1,0,0,0,3,3,5,1,0,3,0,0,1
EPHB2,0,0,0,3,4,6,0,2,1,0,0,0
EPHB4,0,0,0,2,1,5,0,12,6,0,0,0
EPHB6,0,0,0,1,2,4,3,2,2,0,0,0
EPHX1,0,0,0,2,1,2,0,1,5,0,0,0
EPM2A,0,0,0,0,0,1,0,0,5,0,0,0
EPS8,0,0,0,0,1,28,0,1,4,0,0,0
ERAP2,0,0,0,0,1,4,1,0,27,0,0,1
ERBB2,0,0,0,0,3,11,4,1,18,0,0,1
ERBB3,0,0,0,1,2,10,1,0,5,0,0,0
ERBB4,0,0,0,1,3,1,0,3,20,0,1,0
ERCC1,0,0,0,2,8,1,1,1,0,0,0,1
ERCC2,0,0,0,0,7,5,1,1,2,0,1,0
ERCC3,0,0,0,0,1,7,1,3,1,0,1,0
ERCC4,0,0,0,1,4,13,0,0,1,0,0,0
ERCC8,0,0,0,0,0,3,1,1,2,0,0,1
ERF,0,0,0,1,0,1,1,0,0,0,0,0
ERG,0,0,0,0,0,6,3,2,7,0,0,0
ERLIN2,0,0,0,0,0,0,2,5,2,0,0,1
ERMARD,0,0,0,3,2,6,1,0,0,0,0,0
ESAM,0,0,0,0,0,18,1,1,8,0,0,0
ESPL1,0,0,0,0,6,6,0,5,2,0,0,0
ESPN,0,0,0,1,1,22,7,22,53,0,0,0
ESR1,0,0,0,2,2,4,1,4,1,0,0,0
ESR2,0,0,0,6,2,2,2,0,0,0,0,0
ESRRB,0,0,0,3,0,1,0,1,0,0,0,0
ESRRG,0,0,0,1,0,0,0,1,1,0,0,0
ETHE1,0,0,0,0,0,0,2,2,8,0,0,0
ETNPPL,0,0,0,5,0,0,1,2,0,0,0,1
ETS1,0,0,0,0,0,6,1,1,0,0,0,1
ETV4,0,0,0,1,1,4,0,1,0,0,0,0
ETV6,0,0,0,0,1,0,0,2,2,0,0,0
EVC2,0,0,0,4,3,26,2,7,24,1,0,0
EVI5,0,0,0,0,1,5,0,0,0,0,0,0
EWSR1,0,0,0,0,2,0,2,2,3,0,0,0
EXO5,0,0,0,0,0,1,0,1,0,0,0,0
EXOC6B,0,0,0,0,6,19,0,1,2,0,0,0
EXOC8,0,0,0,1,0,1,0,0,7,0,0,0
EXOSC3,0,0,0,0,1,0,0,2,0,0,0,0
EXOSC5,0,0,0,1,0,3,0,0,3,0,0,0
EXT1,0,0,0,1,0,2,2,0,0,0,0,0
EXT2,0,0,0,0,0,9,1,5,0,0,0,1
EXTL3,0,0,0,3,1,1,0,0,5,0,0,0
EYA1,0,0,0,3,3,0,0,1,10,0,0,2
EYA4,0,0,0,1,0,5,1,0,10,1,0,0
EZH2,0,0,0,0,0,0,0,3,6,0,0,1
F10,0,0,0,6,0,0,0,0,14,0,0,1
F11,0,0,0,0,2,2,3,2,2,0,0,0
F13A1,0,0,0,0,2,1,0,4,6,0,0,0
F2,0,0,0,0,1,7,0,3,30,0,0,1
F2R,0,0,0,0,0,3,0,4,6,0,0,0
F3,0,0,0,1,0,0,0,0,1,0,0,0
F5,0,0,0,13,8,31,3,2,1,0,0,0
F8,0,0,0,4,1,0,1,4,4,0,0,9
F9,0,0,0,0,0,1,0,0,5,0,0,0
FA2H,0,0,0,1,0,0,0,1,2,0,0,1
FAAH,0,0,0,2,1,1,0,0,3,0,2,1
FAAP100,0,0,0,4,3,33,0,1,7,0,0,0
FAAP24,0,0,0,0,1,2,0,0,1,0,0,0
FABP2,0,0,0,0,1,0,0,0,1,0,0,0
FABP4,0,0,0,0,0,1,1,0,0,0,0,0
FADD,0,0,0,0,0,0,0,0,1,0,0,0
FADS2,0,0,0,0,0,7,0,0,0,0,0,0
FAH,0,0,0,2,0,0,0,1,11,0,1,1
FAM120A,0,0,0,1,2,0,0,2,0,0,0,0
FAM120AOS,0,0,0,2,0,0,0,0,5,0,0,0
FAM126A,0,0,0,1,3,1,1,0,0,0,0,0
FAM134B,0,0,0,2,0,5,0,1,10,0,0,0
FAM136A,0,0,0,0,4,10,3,0,0,0,0,0
FAM175A,0,0,0,2,0,10,0,1,0,0,0,0
FAM175B,0,0,0,1,2,0,0,1,0,0,0,0
FAM177A1,0,0,0,0,0,1,0,0,5,0,0,0
FAM205A,0,0,0,0,0,0,0,0,1,0,0,0
FAM20A,0,0,0,1,8,0,0,1,0,3,0,12
FAM20C,0,0,0,0,7,14,0,1,1,0,0,1
FAM3C,0,0,0,1,0,0,0,5,2,0,0,0
FAM46C,0,0,0,0,2,6,0,0,1,0,0,0
FAM47B,0,0,0,1,0,6,2,0,7,0,0,0
FAM63B,0,0,0,1,2,8,0,0,2,0,0,11
FAM64A,0,0,0,0,1,1,0,1,0,0,0,0
FAM65B,0,0,0,1,5,5,0,4,8,0,0,0
FAM91A1,0,0,0,1,0,2,1,0,3,0,0,1
FANCC,0,0,0,1,6,17,1,4,0,0,0,0
FANCF,0,0,0,4,0,1,2,0,0,0,0,1
FANCI,0,0,0,2,5,2,2,1,23,0,0,0
FARS2,0,0,0,0,0,10,0,0,3,0,0,0
FAS,0,0,0,4,0,1,0,0,6,0,1,2
FASLG,0,0,0,0,0,0,0,0,1,0,0,0
FASN,0,0,0,2,7,64,7,7,5,0,13,2
FAT1,0,0,0,7,11,43,3,5,18,0,1,0
FAT2,0,0,0,13,11,95,2,4,9,0,0,0
FAT3,0,0,0,10,6,24,13,2,40,0,0,4
FAT4,0,0,0,2,4,12,2,8,8,0,0,0
FBLN1,0,0,0,4,1,4,3,0,1,1,0,16
FBLN2,0,0,0,1,1,24,1,1,29,0,0,0
FBN1,0,0,0,5,2,15,0,1,46,1,0,1
FBN2,0,0,0,4,4,46,0,5,41,0,0,2
FBXL4,0,0,0,0,2,3,0,0,3,0,0,2
FBXL6,0,0,0,0,1,6,1,3,2,0,0,4
FBXO10,0,0,0,1,2,0,0,4,0,0,0,1
FBXO11,0,0,0,1,0,0,1,3,3,0,0,0
FBXO18,0,0,0,1,0,1,0,1,19,0,0,0
FBXO31,0,0,0,0,0,0,0,11,0,0,0,0
FBXO38,0,0,0,0,0,5,0,1,8,0,0,0
FBXO7,0,0,0,0,4,5,2,0,3,0,1,3
FBXW11,0,0,0,1,0,0,6,0,11,0,1,3
FBXW4,0,0,0,0,0,0,1,0,0,0,0,0
FBXW7,0,0,0,0,1,1,1,0,0,0,0,3
FCAR,0,0,0,0,2,1,0,1,0,0,0,0
FCER2,0,0,0,0,0,1,1,0,0,0,0,0
FCGR2B,0,0,0,2,0,0,1,0,2,0,0,1
FCGR2C,0,0,0,0,0,0,0,0,7,4,0,3
FCGR3A,0,0,0,1,1,2,1,7,8,0,0,1
FCGR3B,0,0,0,0,3,2,0,1,0,0,0,2
FCGRT,0,0,0,0,0,0,1,0,1,0,0,0
FCN2,0,0,0,0,7,0,0,0,0,0,0,0
FDFT1,0,0,0,0,2,12,2,0,5,0,0,0
FDX1L,0,0,0,0,1,0,0,3,3,0,0,0
FECH,0,0,0,2,0,2,1,0,0,0,0,0
FEM1A,0,0,0,1,0,15,1,0,1,0,0,0
FEM1B,0,0,0,1,0,0,0,0,1,0,0,0
FERMT1,0,0,0,2,0,0,0,0,3,0,0,7
FERMT3,0,0,0,2,1,11,0,0,10,0,0,3
FEZF1,0,0,0,2,1,0,0,0,2,0,0,0
FEZF2,0,0,0,0,1,0,1,0,1,0,0,1
FGA,0,0,0,2,7,0,2,1,0,0,0,0
FGD1,0,0,0,2,0,4,1,5,0,0,0,0
FGD3,0,0,0,1,12,7,1,4,9,0,0,0
FGD4,0,0,0,2,0,12,0,0,8,0,0,0
FGF14,0,0,0,0,0,0,0,0,8,1,1,8
FGF17,0,0,0,0,1,0,0,0,2,0,0,0
FGF2,0,0,0,0,0,0,0,0,2,1,0,1
FGF22,0,0,0,0,0,0,1,0,0,0,0,0
FGF23,0,0,0,0,0,5,1,0,0,0,0,0
FGF3,0,0,0,0,0,0,0,0,1,0,0,11
FGF5,0,0,0,1,0,2,0,0,2,0,0,0
FGFBP1,0,0,0,0,0,0,0,0,2,0,0,0
FGFR1,0,0,0,0,1,0,1,6,1,0,0,1
FGFR1OP,0,0,0,0,0,5,0,0,1,0,0,0
FGFR2,0,0,0,1,1,0,2,0,14,1,0,2
FGFR3,0,0,0,2,2,8,2,10,9,1,0,0
FGFR4,0,0,0,2,2,3,2,0,11,0,0,0
FGFRL1,0,0,0,4,2,4,3,0,5,0,0,0
FGG,0,0,0,0,1,2,1,0,0,0,0,13
FH,0,0,0,0,0,0,1,1,2,0,2,0
FHIT,0,0,0,0,0,0,0,0,1,0,0,0
FHL2,0,0,0,0,1,0,0,2,1,0,0,1
FHOD3,0,0,0,2,6,11,4,3,5,0,0,0
FIGLA,0,0,0,0,0,1,1,1,0,0,0,0
FIGN,0,0,0,1,0,3,0,1,3,0,0,0
FIP1L1,0,0,0,0,0,0,1,0,0,0,0,2
FKBP10,0,0,0,2,0,15,0,1,1,0,3,1
FKBP4,0,0,0,1,0,0,0,1,0,0,0,0
FKBP5,0,0,0,0,3,2,1,2,0,1,0,0
FKBP6,0,0,0,0,0,2,0,0,0,0,0,0
FKBP8,0,0,0,0,1,0,3,2,9,0,0,0
FKRP,0,0,0,3,0,7,1,0,1,2,0,0
FKTN,0,0,0,0,1,13,1,0,18,0,0,0
FLCN,0,0,0,0,4,7,0,1,0,1,1,1
FLI1,0,0,0,1,0,0,0,0,4,0,0,0
FLNA,0,0,0,3,5,12,1,2,10,0,0,0
FLNB,0,0,0,9,3,22,4,5,24,0,0,1
FLNC,0,0,0,10,8,24,6,6,41,0,2,4
FLOT1,0,0,0,0,0,0,0,0,1,0,0,0
FLRT1,0,0,0,1,0,6,0,3,7,0,0,0
FLRT3,0,0,0,1,0,0,1,0,0,0,0,0
FLT1,0,0,0,3,4,7,1,0,0,0,2,2
FLT3,0,0,0,0,4,0,0,0,6,0,0,1
FLT4,0,0,0,0,4,3,3,4,10,1,0,0
FMN1,0,0,0,1,1,2,0,0,5,1,6,7
FMN2,0,0,0,2,2,33,1,13,31,0,1,0
FMO2,0,0,0,0,0,15,2,2,0,0,0,0
FMO3,0,0,0,2,0,3,0,1,0,0,0,0
FMO5,0,0,0,0,1,1,0,1,2,0,0,8
FMOD,0,0,0,0,0,3,0,3,0,0,0,0
FMR1,0,0,0,0,0,0,0,3,4,1,5,22
FN1,0,0,0,5,4,20,3,2,35,0,0,0
FN3K,0,0,0,0,2,2,0,1,0,0,0,0
FNBP1,0,0,0,1,1,2,1,0,1,0,0,0
FNBP4,0,0,0,1,1,1,0,1,4,0,0,3
FOLH1,0,0,0,0,1,6,0,4,0,0,2,1
FOXA1,0,0,0,0,0,6,0,0,8,0,0,0
FOXA2,0,0,0,0,1,1,0,2,0,0,0,3
FOXC1,0,0,0,0,2,1,0,3,1,0,0,0
FOXC2,0,0,0,0,6,3,1,0,0,0,0,0
FOXD3,0,0,0,0,1,5,0,0,1,0,0,0
FOXD4,0,0,0,0,0,9,0,0,3,0,0,0
FOXE1,0,0,0,0,0,2,1,0,5,0,0,0
FOXE3,0,0,0,1,2,0,0,0,0,0,0,0
FOXF2,0,0,0,0,0,0,4,1,1,0,1,0
FOXG1,0,0,0,0,0,0,2,0,3,0,0,0
FOXI1,0,0,0,0,1,5,1,0,11,0,0,0
FOXJ1,0,0,0,1,0,0,0,0,1,0,0,0
FOXK1,0,0,0,0,2,2,0,0,2,0,0,0
FOXL1,0,0,0,0,2,3,1,0,2,0,0,0
FOXM1,0,0,0,0,3,3,1,0,0,0,0,0
FOXN1,0,0,0,1,0,12,0,3,2,1,0,1
FOXO1,0,0,0,1,0,1,3,0,8,0,0,0
FOXP1,0,0,0,0,1,8,1,2,0,0,0,0
FOXP2,0,0,0,2,0,0,0,1,3,100,12,42
FOXP4,0,0,0,0,2,10,2,4,0,0,0,0
FOXRED1,0,0,0,0,3,16,0,0,17,1,1,7
FPR1,0,0,0,0,0,0,0,5,0,0,0,0
FPR2,0,0,0,0,0,1,1,0,0,0,0,0
FRA10AC1,0,0,0,0,1,1,1,0,0,0,0,0
FRAS1,0,0,0,5,10,45,4,3,25,1,0,0
