,HIGH.gnomad_001,HIGH.gnomad_001_01,HIGH.gnomad_01_1,MODERATE.gnomad_001,MODERATE.gnomad_001_01,MODERATE.gnomad_01_1,LOW.gnomad_001,LOW.gnomad_001_01,LOW.gnomad_01_1,MODIFIER.gnomad_001,MODIFIER.gnomad_001_01,MODIFIER.gnomad_01_1
ALDH4A1,0,0,0,6,23,86,13,8,113,2,4,74
ALDH5A1,0,0,0,4,17,68,6,13,1,3,3,5
ALDOA,0,0,0,7,22,101,4,23,10,1,0,13
ALDOC,0,0,0,0,0,0,0,0,1,0,0,0
ALG1,0,0,0,5,33,39,12,1,141,1,4,1
ALG11,0,0,0,10,12,29,0,1,0,244,0,5
ALG3,0,0,0,23,3,7,6,4,5,1,0,1
ALG5,0,0,0,0,25,10,0,3,12,0,1,0
ALG6,0,0,0,12,19,2,8,17,1,1,2,26
ALG9,0,0,0,4,27,19,3,0,82,0,11,11
ALK,0,0,0,36,138,30,21,42,65,6,0,37
ALKBH2,0,0,0,0,2,21,0,15,26,0,0,0
ALOX5,0,0,0,16,4,49,21,22,117,2,1,4
ALOX5AP,0,0,0,15,36,4,1,275,31,0,8,0
ALPI,0,0,0,1,0,0,0,2,0,0,0,4
ALPK1,0,0,0,1,0,0,0,0,4,0,0,0
ALPK2,0,0,0,0,1,4,2,1,0,0,2,1
ALPK3,0,0,0,0,0,0,0,0,2,0,0,0
ALX1,0,0,0,2,0,129,5,9,15,0,1,0
ALX3,0,0,0,4,1,5,2,10,4,0,2,0
ALX4,0,0,0,19,11,8,7,5,9,0,5,1
AMACR,0,0,0,9,4,13,5,0,52,2,0,0
AMBRA1,0,0,0,0,0,2,0,1,0,2,0,4
AMD1,0,0,0,2,0,0,1,12,17,0,0,0
AMDHD1,0,0,0,0,0,0,2,0,0,0,0,0
AMELX,0,0,0,5,1,5,0,0,12,0,0,0
AMELY,0,0,0,0,0,0,4,0,0,0,0,0
AMER1,0,0,0,27,16,54,4,10,59,0,0,0
AMFR,0,0,0,0,0,0,0,0,1,0,0,1
AMOTL2,0,0,0,0,0,1,0,0,2,0,0,0
AMPD2,0,0,0,30,5,1,12,31,280,0,5,0
AMZ1,0,0,0,0,0,1,0,0,1,0,0,0
ANAPC1,0,0,0,11,27,249,4,7,172,3,9,12
ANGEL2,0,0,0,0,0,0,0,2,0,0,0,0
ANGPTL1,0,0,0,0,0,0,0,0,1,0,0,0
ANK3,0,0,0,158,184,314,74,31,324,6,5,13
ANKDD1A,0,0,0,0,0,0,0,1,0,0,0,0
ANKEF1,0,0,0,0,1,1,0,1,0,0,0,0
ANKH,0,0,0,5,5,23,9,16,0,5,2,28
ANKHD1-EIF4EBP3,0,0,0,0,0,1,0,0,2,1,0,0
ANKIB1,0,0,0,0,2,2,0,0,1,0,0,0
ANKMY2,0,0,0,0,0,0,2,0,0,0,0,1
ANKRD12,0,0,0,2,0,0,0,0,1,0,0,2
ANKRD13D,0,0,0,0,0,0,0,1,0,0,0,0
ANKRD17,0,0,0,0,0,0,0,1,1,0,0,0
ANKRD18B,0,0,0,0,0,0,0,0,0,0,0,0
ANKRD20A5P,0,0,0,0,0,0,0,0,31,0,0,11
ANKRD28,0,0,0,10,8,15,3,10,370,2,1,0
ANKRD30B,0,0,0,0,0,0,0,2,0,0,0,0
ANKRD34A,0,0,0,0,0,0,0,1,0,0,0,0
ANKRD34C,0,0,0,0,0,0,0,0,2,0,0,0
ANKRD36,0,0,0,0,0,0,0,0,13,0,0,2
ANKRD36C,0,0,0,0,0,6,0,0,1,2,0,4
ANKRD44,0,0,0,10,5,4,12,10,250,1,4,0
ANKRD50,0,0,0,0,0,0,0,0,1,0,0,0
ANKRD52,0,0,0,82,16,10,13,31,517,0,0,1
ANKRD9,0,0,0,0,0,0,0,1,0,0,0,0
ANKS1A,0,0,0,22,65,3,6,19,52,0,0,13
ANKS1B,0,0,0,3,8,136,7,7,24,4,20,5
ANKS3,0,0,0,23,28,123,11,6,69,3,3,6
ANKS6,0,0,0,36,11,203,10,3,60,0,0,0
ANKUB1,0,0,0,1,0,0,0,0,2,0,0,0
ANO1,0,0,0,0,0,0,0,0,3,1,0,0
ANOS1,0,0,0,28,0,76,1,4,62,0,5,5
ANPEP,0,0,0,0,2,5,0,0,1,0,0,1
ANTXR1,0,0,0,3,6,49,3,18,21,0,7,2
ANXA11,0,0,0,12,21,368,3,30,177,1,0,3
ANXA6,0,0,0,2,0,2,0,1,0,0,0,1
AOC2,0,0,0,0,0,0,0,0,1,0,0,0
AP1B1,0,0,0,0,0,1,0,0,2,0,0,1
AP1M1,0,0,0,0,0,0,0,0,1,1,0,1
AP1S2,0,0,0,0,0,13,49,16,0,0,0,0
AP2M1,0,0,0,0,0,0,0,0,2,0,0,0
AP2S1,0,0,0,0,0,0,6,0,10,1,4,0
AP3B2,0,0,0,26,12,116,38,4,159,2,3,32
AP3D1,0,0,0,20,40,177,34,51,148,0,3,2
AP4E1,0,0,0,6,14,15,8,0,148,3,3,1
AP4M1,0,0,0,6,14,10,39,1,7,2,2,2
AP5B1,0,0,0,0,0,1,0,1,2,0,0,0
AP5Z1,0,0,0,66,77,260,59,28,109,2,10,13
APBA1,0,0,0,0,1,0,0,0,2,0,0,0
APBA2,0,0,0,22,13,359,21,30,40,2,0,1
APBA3,0,0,0,0,0,0,3,0,0,0,0,0
APBB1,0,0,0,26,26,36,8,48,19,1,41,1
APBB1IP,0,0,0,5,6,235,5,13,94,0,0,0
APC2,0,0,0,41,53,76,47,66,136,0,0,1
APCDD1,0,0,0,12,51,118,3,9,0,0,0,0
APCS,0,0,0,0,0,0,0,0,68,0,0,0
APEH,0,0,0,0,0,0,0,2,0,0,0,0
APEX2,0,0,0,33,9,81,0,8,50,0,10,1
APH1A,0,0,0,2,0,0,0,1,0,0,0,2
APLNR,0,0,0,30,13,58,6,5,16,0,0,0
APLP2,0,0,0,0,0,0,1,0,0,1,1,0
APOA1,0,0,0,5,2,10,2,3,1,0,1,5
APOA5,0,0,0,8,0,98,0,7,2,0,2,1
APOBEC3B,0,0,0,10,12,53,0,12,8,2,0,7
APOBR,0,0,0,0,0,0,0,0,2,0,0,0
APOC1,0,0,0,0,0,3,1,0,29,3,0,0
APOC2,0,0,0,0,9,2,1,5,2,4,0,0
APOD,0,0,0,1,21,134,0,1,6,0,0,0
APOE,0,0,0,62,11,93,4,6,5,0,0,2
APOL1,0,0,0,3,14,11,21,15,23,0,3,0
APOL4,0,0,0,10,12,119,0,1,0,5,0,10
APOPT1,0,0,0,8,8,28,0,1,40,0,11,5
APP,0,0,0,25,14,188,13,24,38,17,4,8
APPL1,0,0,0,0,1,0,0,0,2,0,0,0
APPL2,0,0,0,0,0,0,0,0,2,0,0,0
AQP1,0,0,0,7,2,89,2,12,2,3,0,26
AQP12B,0,0,0,0,0,2,0,0,4,0,0,0
AQP2,0,0,0,12,27,0,11,21,2,0,0,0
AQP4,0,0,0,4,3,74,5,0,53,0,0,0
AQP6,0,0,0,0,0,0,0,0,1,0,0,0
AQR,0,0,0,0,0,0,1,0,0,2,0,0
AR,0,0,0,19,55,163,3,26,12,0,0,1
ARAF,0,0,0,23,1,8,6,27,202,0,0,2
ARAP2,0,0,0,0,0,3,0,0,2,0,0,0
ARAP3,0,0,0,0,0,0,2,0,0,0,0,2
ARC,0,0,0,0,0,0,0,0,1,0,0,0
AREG,0,0,0,9,0,0,0,25,0,0,0,1
AREL1,0,0,0,17,8,47,45,3,289,1,9,33
ARF4,0,0,0,0,0,0,2,0,0,6,0,6
ARFGAP1,0,0,0,1,0,0,0,0,0,0,3,1
ARFGEF2,0,0,0,26,82,68,30,39,20,2,7,10
ARFRP1,0,0,0,9,11,42,5,1,2,0,0,6
ARG1,0,0,0,4,2,34,2,0,0,1,0,1
ARHGAP1,0,0,0,0,0,0,0,0,1,0,1,0
ARHGAP10,0,0,0,0,0,0,0,0,2,0,0,0
ARHGAP11A,0,0,0,0,0,1,1,0,0,0,0,0
ARHGAP12,0,0,0,0,0,0,0,0,2,0,0,0
ARHGAP15,0,0,0,0,0,0,0,0,3,0,0,0
ARHGAP17,0,0,0,0,0,0,1,0,0,0,0,0
ARHGAP21,0,0,0,0,0,0,0,2,0,0,0,0
ARHGAP22,0,0,0,0,1,1,0,0,1,0,4,2
ARHGAP26,0,0,0,7,1,1,35,11,257,0,1,0
ARHGAP27P1-BPTFP1-KPNA2P3,0,0,0,0,0,0,0,0,4,0,0,0
ARHGAP29,0,0,0,27,30,43,3,1,60,2,0,0
ARHGAP30,0,0,0,1,0,0,0,0,2,0,0,0
ARHGAP31,0,0,0,32,16,136,4,11,231,0,2,0
ARHGAP32,0,0,0,0,0,2,0,0,1,0,0,2
ARHGAP33,0,0,0,1,0,0,0,0,1,0,1,0
ARHGAP44,0,0,0,0,0,0,0,0,1,0,0,3
ARHGAP6,0,0,0,56,13,108,18,15,85,15,0,5
ARHGDIB,0,0,0,0,0,0,0,0,2,0,0,0
ARHGEF1,0,0,0,0,1,0,1,0,5,0,0,1
ARHGEF10L,0,0,0,0,0,0,0,1,0,0,0,0
ARHGEF11,0,0,0,55,13,50,10,64,31,2,4,20
ARHGEF12,0,0,0,38,19,62,36,10,44,3,7,6
ARHGEF18,0,0,0,0,1,7,0,0,1,0,0,0
ARHGEF19,0,0,0,0,0,0,0,0,1,0,0,0
ARHGEF26,0,0,0,0,0,0,0,0,1,0,0,0
ARHGEF28,0,0,0,0,1,1,0,0,2,0,1,3
ARHGEF3,0,0,0,0,0,0,0,0,1,0,0,0
ARHGEF33,0,0,0,0,0,0,0,1,0,0,0,0
ARHGEF35,0,0,0,4,2,0,0,0,2,0,0,0
ARHGEF4,0,0,0,8,5,34,12,19,203,0,15,82
ARHGEF40,0,0,0,0,1,0,1,0,0,2,0,3
ARHGEF6,0,0,0,6,32,148,3,49,72,31,4,1
ARHGEF7,0,0,0,16,5,83,14,19,110,1,8,10
ARHGEF9,0,0,0,0,5,4,4,12,3,2,0,4
ARID1A,0,0,0,32,84,60,18,27,52,0,4,5
ARID2,0,0,0,24,7,39,18,0,508,2,2,0
ARID3A,0,0,0,0,0,0,0,1,0,0,0,0
ARID4B,0,0,0,64,9,259,9,5,33,0,2,0
ARID5A,0,0,0,8,12,199,8,9,2,0,0,0
ARIH1,0,0,0,0,1,3,0,6,2,0,5,0
ARL16,0,0,0,0,0,0,0,0,2,0,0,0
ARL6,0,0,0,12,0,0,0,1,0,0,1,2
ARL6IP1,0,0,0,5,0,0,0,0,4,0,1,0
ARL6IP5,0,0,0,15,5,5,2,2,0,2,0,3
ARMC12,0,0,0,0,0,0,0,0,4,0,0,0
ARMC4,0,0,0,6,42,154,15,7,151,1,0,16
ARMC5,0,0,0,58,24,193,9,27,145,11,3,11
ARMT1,0,0,0,1,0,0,0,0,2,0,0,0
ARNT,0,0,0,11,44,53,6,34,76,0,0,0
ARNT2,0,0,0,10,4,95,6,18,8,0,0,4
ARNTL,0,0,0,50,3,0,10,25,1,0,0,2
ARPC3,0,0,0,0,9,17,1,0,4,0,0,0
ARRB1,0,0,0,0,0,0,0,0,3,0,0,0
ARRB2,0,0,0,0,0,1,0,0,1,0,0,0
ARRDC1,0,0,0,0,0,0,2,0,0,0,0,0
ARRDC4,0,0,0,0,0,2,0,0,3,0,0,0
ARSE,0,0,0,12,4,71,8,3,10,0,1,8
ARSH,0,0,0,5,9,128,0,2,14,0,0,4
ART4,0,0,0,2,5,62,12,0,4,0,1,0
ARX,0,0,0,0,1,8,13,3,117,0,3,0
ASAH1,0,0,0,9,15,246,12,3,5,8,5,21
ASAH2,0,0,0,0,2,1,8,33,2,0,0,4
ASAP1,0,0,0,0,0,0,0,0,1,0,0,0
ASAP2,0,0,0,0,0,0,1,0,0,0,0,1
ASAP3,0,0,0,0,0,1,0,0,1,0,1,0
ASB1,0,0,0,1,4,2,2,4,42,1,2,0
ASB12,0,0,0,0,0,0,0,0,2,0,0,0
ASB16,0,0,0,0,0,0,0,0,1,0,0,0
ASB4,0,0,0,0,0,0,2,0,0,0,0,0
ASCC2,0,0,0,0,0,0,0,0,1,0,0,0
ASCL1,0,0,0,0,57,0,0,1,2,0,0,0
ASCL2,0,0,0,0,0,0,0,0,1,0,0,0
ASH1L,0,0,0,32,31,33,26,14,21,2,2,1
ASIC2,0,0,0,0,0,0,1,0,0,0,0,0
ASIP,0,0,0,3,0,0,0,4,0,2,0,0
ASPA,0,0,0,4,7,13,17,0,17,0,0,0
ASPG,0,0,0,0,0,1,0,0,1,0,0,0
ASPHD2,0,0,0,0,0,0,0,0,2,0,0,0
ASPRV1,0,0,0,11,15,2,0,5,8,8,0,101
ASTN1,0,0,0,0,0,0,0,1,0,0,0,0
ASTN2,0,0,0,17,47,49,17,7,204,7,1,10
ASXL2,0,0,0,0,0,0,0,2,0,0,0,0
ASXL3,0,0,0,47,22,217,18,99,140,0,0,0
ATAD2B,0,0,0,0,0,0,1,0,0,0,1,0
ATAD3C,0,0,0,0,0,0,0,0,1,0,0,0
ATCAY,0,0,0,16,6,1,1,7,26,1,3,398
ATF1,0,0,0,2,5,1,7,4,0,0,0,2
ATF3,0,0,0,5,0,0,3,0,8,2,0,0
ATF6,0,0,0,66,28,89,4,1,8,2,2,7
ATF7,0,0,0,0,0,0,0,0,1,0,0,0
ATF7IP,0,0,0,0,0,1,0,0,2,0,1,0
ATG16L1,0,0,0,6,40,13,3,18,11,0,6,30
ATG2B,0,0,0,0,0,1,0,0,1,0,0,0
ATG4A,0,0,0,0,0,0,0,0,2,0,0,4
ATG4D,0,0,0,0,0,0,0,0,1,0,0,0
ATG9B,0,0,0,0,0,1,3,0,0,0,0,0
ATL1,0,0,0,5,8,0,10,18,6,0,2,1
ATN1,0,0,0,57,17,159,121,13,88,0,0,2
ATOH7,0,0,0,2,0,0,0,6,0,0,0,0
ATOX1,0,0,0,0,0,0,0,0,1,0,0,0
ATP10A,0,0,0,47,85,248,33,53,79,18,8,9
ATP10B,0,0,0,1,1,0,0,0,2,1,1,1
ATP13A1,0,0,0,2,0,0,0,0,1,0,0,2
ATP13A3,0,0,0,0,0,0,0,0,1,0,2,0
ATP1A1,0,0,0,2,2,1,20,9,94,0,0,1
ATP1A3,0,0,0,3,13,1,31,25,56,11,4,2
ATP1B1,0,0,0,11,0,0,1,14,315,0,0,0
ATP1B4,0,0,0,6,11,56,38,7,0,0,0,0
ATP23,0,0,0,0,0,0,0,0,1,0,0,0
ATP2A2,0,0,0,14,5,3,30,18,3,1,8,8
ATP2B2,0,0,0,42,16,135,50,69,80,0,0,8
ATP2B3,0,0,0,20,46,112,22,18,78,8,13,0
ATP2B4,0,0,0,27,42,423,8,12,18,7,7,1
ATP2C2,0,0,0,0,0,0,2,0,1,0,1,2
ATP5A1,0,0,0,5,47,3,12,47,8,0,0,3
ATP5B,0,0,0,0,12,27,2,4,3,0,24,0
ATP5C1,0,0,0,0,1,0,2,8,7,0,0,135
ATP5G1,0,0,0,12,4,0,0,3,0,0,0,0
ATP5G3,0,0,0,0,0,22,0,0,18,0,0,0
ATP5J,0,0,0,0,31,0,0,2,0,0,0,0
ATP5O,0,0,0,4,28,165,5,0,1,0,0,0
ATP6AP2,0,0,0,2,2,0,0,19,0,0,0,2
ATP6V0C,0,0,0,0,0,0,0,2,17,0,4,1
ATP6V1B2,0,0,0,7,7,29,14,3,32,0,0,23
ATP6V1C2,0,0,0,0,0,0,0,2,4,0,0,1
ATP7A,0,0,0,3,61,34,2,0,15,0,0,7
ATP8A1,0,0,0,0,0,0,0,0,1,0,0,4
ATP8A2,0,0,0,26,15,59,34,31,128,1,6,21
ATP9A,0,0,0,0,0,0,0,0,2,0,6,1
ATPAF2,0,0,0,3,5,16,0,4,25,0,0,0
ATRN,0,0,0,22,28,25,8,11,46,3,0,0
ATRX,0,0,0,9,91,142,29,6,38,3,3,6
ATXN1,0,0,0,68,62,275,22,57,227,0,0,0
ATXN10,0,0,0,23,20,18,1,7,132,0,1,222
ATXN3,0,0,0,4,0,48,5,2,38,3,0,2
ATXN7L1,0,0,0,0,0,1,0,2,0,1,0,2
AUP1,0,0,0,18,0,113,0,5,0,0,0,0
AUTS2,0,0,0,19,22,36,18,26,308,1,14,3
AVIL,0,0,0,0,0,1,0,0,4,1,0,0
AVL9,0,0,0,0,0,0,0,0,2,1,0,0
AVP,0,0,0,0,3,0,7,12,0,0,0,0
AVPR1A,0,0,0,4,13,127,2,2,0,0,1,0
AVPR1B,0,0,0,4,2,145,14,0,0,0,0,0
AVPR2,0,0,0,3,1,63,10,0,36,9,27,37
AXIN1,0,0,0,18,27,291,22,12,194,4,0,10
AXIN2,0,0,0,15,13,64,26,64,100,1,1,6
AXL,0,0,0,24,12,270,13,49,56,2,0,31
AZGP1,0,0,0,0,0,0,0,0,1,0,0,2
AZIN1,0,0,0,0,0,0,0,1,0,2,0,0
AZIN2,0,0,0,12,21,70,8,14,24,0,1,3
B2M,0,0,0,6,0,0,0,2,0,1,0,1
B3GALT2,0,0,0,4,3,3,0,2,5,0,0,0
B3GALT5,0,0,0,2,5,12,6,4,0,0,0,0
B3GALT6,0,0,0,7,3,11,1,13,5,0,1,0
B3GAT1,0,0,0,10,18,5,4,6,1,0,0,2
B3GAT2,0,0,0,9,0,33,1,5,0,0,0,0
B3GAT3,0,0,0,17,7,17,19,4,18,3,0,2
B3GNT2,0,0,0,5,5,1,1,2,1,0,0,0
B3GNT5,0,0,0,5,7,15,4,1,0,0,0,0
B3GNT6,0,0,0,4,12,19,4,2,63,0,0,0
B3GNT7,0,0,0,15,0,6,1,0,2,0,0,0
B3GNTL1,0,0,0,0,2,0,0,0,1,0,0,0
B4GALT1,0,0,0,9,1,1,4,0,26,0,0,0
B4GALT2,0,0,0,47,6,40,7,2,0,0,0,0
B4GALT3,0,0,0,3,5,20,1,0,3,0,0,2
B4GALT4,0,0,0,2,0,0,0,6,23,0,4,0
B4GALT5,0,0,0,5,1,0,10,11,54,0,0,0
B4GALT6,0,0,0,12,12,2,2,1,15,0,0,0
B4GAT1,0,0,0,0,0,8,9,6,8,0,0,0
B9D1,0,0,0,6,3,15,3,1,5,9,2,9
B9D2,0,0,0,2,0,9,0,4,20,0,0,0
BAALC,0,0,0,15,13,3,2,0,4,0,0,2
BAAT,0,0,0,22,5,598,3,3,77,2,0,0
BABAM1,0,0,0,14,2,7,0,2,3,1,0,1
BACE1,0,0,0,8,13,13,11,4,6,4,10,2
BACH1,0,0,0,9,22,33,2,2,2,0,0,1
BACH2,0,0,0,2,0,0,0,0,1,0,0,0
BAD,0,0,0,0,0,0,0,1,0,0,0,0
BAG3,0,0,0,32,28,19,11,16,13,0,4,0
BAG6,0,0,0,17,0,18,5,8,17,2,4,2
BAGE2,0,0,0,0,0,0,0,0,6,0,0,0
BAHCC1,0,0,0,0,0,6,0,0,4,0,0,1
BAIAP2,0,0,0,0,0,0,2,0,0,3,0,0
BAIAP2L1,0,0,0,0,0,1,0,3,1,0,0,0
BANP,0,0,0,0,0,0,0,0,2,0,1,0
BARX2,0,0,0,27,74,2,10,3,13,0,0,0
BAZ1B,0,0,0,14,10,54,30,16,294,0,2,3
BAZ2A,0,0,0,1,0,0,0,0,1,0,0,1
BAZ2B,0,0,0,0,0,0,0,1,0,0,0,1
BBIP1,0,0,0,2,0,2,0,5,1,4,0,0
BBS12,0,0,0,9,34,16,2,2,3,0,0,0
BBS4,0,0,0,15,1,3,1,14,3,6,22,252
BCAM,0,0,0,26,66,353,31,57,67,31,1,10
BCAN,0,0,0,0,0,0,0,2,0,0,0,3
BCAP31,0,0,0,6,0,34,10,18,3,0,0,8
BCAR1,0,0,0,0,0,0,0,0,1,0,0,1
BCAS2,0,0,0,12,4,0,12,1,0,0,8,5
BCAS3,0,0,0,0,0,0,0,0,2,0,1,1
BCKDHA,0,0,0,8,4,2,5,9,178,1,0,6
BCKDHB,0,0,0,15,11,24,0,1,16,2,4,9
BCL11A,0,0,0,12,26,5,28,59,208,0,2,8
BCL2,0,0,0,0,1,1,0,0,8,0,1,0
BCL2L1,0,0,0,1,1,0,0,0,0,0,0,0
BCL2L10,0,0,0,0,0,0,1,0,0,0,0,0
BCL2L11,0,0,0,11,0,6,0,0,2,3,0,14
BCL2L2-PABPN1,0,0,0,7,4,0,3,18,1,0,0,0
BCL3,0,0,0,6,25,21,9,4,1,0,0,158
BCL6,0,0,0,19,9,11,10,13,69,0,0,0
BCL7A,0,0,0,3,4,0,5,40,50,0,0,0
BCO2,0,0,0,0,0,2,1,0,1,0,0,0
BCOR,0,0,0,47,20,22,32,28,59,0,1,3
BCORL1,0,0,0,44,42,175,5,33,282,0,0,32
BDH1,0,0,0,0,0,0,0,0,0,0,0,0
BDKRB1,0,0,0,0,0,0,0,0,2,0,0,0
BEAN1,0,0,0,1,18,0,2,31,54,2,4,2
BEND2,0,0,0,6,5,72,0,12,57,0,0,0
BEND5,0,0,0,0,0,0,0,0,1,0,0,0
BEND7,0,0,0,0,0,2,0,2,0,0,0,0
BEST1,0,0,0,22,1,114,11,1,25,8,0,4
BFAR,0,0,0,0,0,0,0,0,1,0,0,3
BFSP1,0,0,0,8,52,72,5,6,7,0,0,0
BFSP2,0,0,0,20,18,4,5,1,53,0,2,0
BGN,0,0,0,2,1,8,13,24,12,7,0,0
BHLHA15,0,0,0,0,0,0,0,0,2,0,0,0
BHLHA9,0,0,0,0,0,3,0,2,13,0,5,0
BHLHE41,0,0,0,0,3,33,6,14,8,0,0,0
BHMT,0,0,0,32,3,117,0,5,0,0,0,4
BICC1,0,0,0,20,11,146,3,7,10,0,2,0
BICD1,0,0,0,41,10,12,21,56,10,0,0,26
BICD2,0,0,0,23,90,264,23,12,91,16,0,0
BIN3,0,0,0,0,0,0,0,1,0,0,0,0
BIRC5,0,0,0,0,3,16,0,47,25,5,3,3
BIVM,0,0,0,0,0,0,0,1,0,0,0,0
BLNK,0,0,0,14,16,51,1,12,2,2,12,11
BLOC1S3,0,0,0,11,5,11,0,0,1,0,0,0
BLOC1S4,0,0,0,0,0,0,0,1,0,0,0,0
BLOC1S6,0,0,0,0,0,0,1,0,0,0,0,37
BLVRA,0,0,0,0,1,6,8,1,5,0,0,1
BLVRB,0,0,0,0,0,0,0,1,0,0,0,2
BMP10,0,0,0,3,18,3,0,3,118,2,0,10
BMP15,0,0,0,6,7,72,8,7,40,0,0,0
BMP2,0,0,0,9,4,7,3,2,4,0,0,0
BMP2K,0,0,0,52,18,108,9,10,201,0,4,14
BMP3,0,0,0,11,2,82,1,1,0,0,0,0
BMP4,0,0,0,8,46,3,3,6,0,0,0,0
BMP5,0,0,0,8,6,4,5,2,9,0,0,2
BMP7,0,0,0,21,3,1,3,2,4,0,2,2
BMPER,0,0,0,5,12,101,10,10,215,0,3,9
BMPR1A,0,0,0,2,2,1,6,2,21,3,0,3
BMPR1B,0,0,0,19,32,106,3,19,2,14,2,28
BNC2,0,0,0,19,33,162,28,86,2,1,2,0
BNIP3L,0,0,0,0,0,0,0,0,1,0,0,2
BOD1L1,0,0,0,0,2,7,0,0,3,0,0,0
BOLA1,0,0,0,2,0,2,14,0,5,0,0,0
BPGM,0,0,0,1,9,2,0,0,17,0,0,0
BPHL,0,0,0,0,0,0,0,0,1,0,0,0
BPI,0,0,0,2,30,172,13,7,56,4,0,8
BPIFB3,0,0,0,0,0,2,0,0,1,0,0,0
BPIFB6,0,0,0,26,10,72,1,7,12,0,0,0
BPNT1,0,0,0,0,0,0,0,0,1,0,0,4
BPTF,0,0,0,1,0,1,0,0,1,0,0,0
BRAP,0,0,0,10,3,5,23,100,107,1,28,153
BRD1,0,0,0,41,7,15,29,48,175,4,11,0
BRD2,0,0,0,10,2,8,2,12,22,0,8,0
BRD4,0,0,0,13,12,119,25,15,390,0,0,57
BRD7,0,0,0,0,0,1,0,1,0,0,0,0
BRD9,0,0,0,0,0,0,0,2,0,0,0,0
BRDT,0,0,0,0,1,0,0,1,0,0,0,0
BRINP3,0,0,0,0,0,0,0,0,1,0,0,0
BRPF1,0,0,0,0,0,0,0,0,4,0,0,0
BRSK2,0,0,0,38,14,391,37,36,387,1,93,84
BSCL2,0,0,0,18,9,139,1,14,4,18,20,200
BSN,0,0,0,5,0,3,1,0,2,0,0,0
BSND,0,0,0,9,8,73,3,5,128,0,0,1
BTAF1,0,0,0,28,42,51,12,7,130,2,3,45
BTBD11,0,0,0,0,0,0,0,0,1,0,0,0
BTBD3,0,0,0,0,0,0,0,0,1,0,0,0
BTBD6,0,0,0,0,0,0,1,0,0,0,0,0
BTBD9,0,0,0,16,35,1,5,24,59,2,23,8
BTK,0,0,0,0,2,15,0,6,1,4,0,3
BTLA,0,0,0,1,0,0,1,0,0,0,2,1
BUB1B,0,0,0,22,13,12,8,21,5,1,8,2
BUB3,0,0,0,0,6,0,6,0,0,0,0,1
BZW2,0,0,0,0,0,0,0,0,0,0,0,0
C10orf71,0,0,0,0,0,4,0,0,2,0,0,0
C11orf16,0,0,0,0,0,1,0,0,1,0,0,0
C11orf54,0,0,0,0,0,0,0,0,2,0,0,0
C11orf95,0,0,0,0,2,0,0,0,3,0,0,0
C12orf4,0,0,0,9,5,0,4,2,0,1,0,0
C12orf42,0,0,0,0,0,0,0,0,1,0,0,0
C12orf49,0,0,0,0,0,0,0,1,0,0,0,0
C12orf57,0,0,0,0,10,1,5,2,2,0,0,67
C12orf66,0,0,0,3,3,0,2,0,6,0,0,0
C14orf159,0,0,0,0,0,0,0,1,1,0,0,3
C14orf2,0,0,0,1,2,3,3,0,1,0,0,0
C14orf39,0,0,0,0,0,0,0,0,1,0,0,1
C15orf62,0,0,0,2,0,28,2,0,14,0,0,0
C16orf62,0,0,0,0,3,5,0,0,2,0,0,6
C16orf89,0,0,0,0,0,0,2,0,0,0,1,0
C16orf90,0,0,0,0,0,0,0,0,1,0,0,0
C16orf96,0,0,0,1,0,1,0,1,0,0,0,0
C17orf105,0,0,0,0,0,0,0,0,1,0,0,0
C17orf53,0,0,0,0,0,0,0,0,4,0,0,0
C17orf75,0,0,0,0,0,0,0,0,0,0,0,0
C17orf97,0,0,0,0,0,0,0,3,1,0,0,0
C18orf54,0,0,0,0,1,0,0,0,1,0,0,0
C18orf8,0,0,0,13,15,178,2,25,0,1,0,2
C19orf44,0,0,0,0,0,0,0,2,0,0,0,0
C19orf47,0,0,0,0,0,0,0,0,0,0,0,0
C19orf57,0,0,0,0,0,0,1,0,0,0,0,4
C1GALT1,0,0,0,0,19,0,1,2,33,0,1,0
C1GALT1C1,0,0,0,2,1,7,0,0,3,0,0,0
C1QB,0,0,0,6,2,0,2,17,4,0,0,0
C1QC,0,0,0,9,22,24,2,12,8,0,0,0
C1R,0,0,0,30,8,25,5,1,62,2,1,0
C1S,0,0,0,12,22,146,3,11,173,0,3,19
C1orf106,0,0,0,0,0,0,0,0,2,0,0,0
C1orf127,0,0,0,10,42,141,15,3,14,1,0,12
C1orf131,0,0,0,0,0,0,0,0,0,0,0,0
C20orf85,0,0,0,0,0,1,0,2,1,0,0,0
C21orf140,0,0,0,0,0,0,0,1,0,0,0,0
C21orf59,0,0,0,0,0,0,0,1,0,0,0,0
C21orf59-TCP10L,0,0,0,9,1,54,0,10,6,0,0,0
C21orf91,0,0,0,0,2,3,1,3,5,0,0,0
C22orf42,0,0,0,0,0,0,0,1,0,0,0,0
C2CD2,0,0,0,0,0,2,0,0,0,1,0,0
C2CD4C,0,0,0,0,0,0,0,0,1,0,0,0
C2orf16,0,0,0,0,0,0,0,0,2,0,0,0
C2orf42,0,0,0,2,2,24,1,10,21,0,0,1
C2orf61,0,0,0,0,0,0,0,0,1,0,0,0
C2orf73,0,0,0,0,0,0,0,0,3,0,0,2
C2orf80,0,0,0,0,1,0,0,2,1,0,0,6
C3orf14,0,0,0,0,0,0,0,0,0,0,0,0
